open,high,low,close,volume,adjusted_close,date,data_year
146.529999,146.990005,143.880005,144.929993,204935600.0,119.872535,2008-01-02,2008
144.910004,145.490005,144.070007,144.860001,125133300.0,119.814645,2008-01-03,2008
143.339996,143.440002,140.910004,141.309998,232330900.0,116.878414,2008-01-04,2008
141.809998,142.229996,140.100006,141.190002,234991e3,116.779165,2008-01-07,2008
142.080002,142.899994,138.440002,138.910004,326365700.0,114.893364,2008-01-08,2008
139.089996,140.789993,137.699997,140.369995,301824900.0,116.100932,2008-01-09,2008
139.679993,142.800003,139.369995,141.289993,335701200.0,116.861868,2008-01-10,2008
140.779999,141.899994,139.0,140.149994,267076600.0,115.918968,2008-01-11,2008
141.160004,141.860001,140.399994,141.279999,170365500.0,116.853602,2008-01-14,2008
139.789993,141.490005,137.899994,138.169998,239940100.0,114.2813,2008-01-15,2008
137.360001,139.119995,136.279999,136.979996,378802600.0,113.297042,2008-01-16,2008
137.809998,137.880005,132.929993,133.429993,397892600.0,110.360811,2008-01-17,2008
134.740005,135.020004,131.100006,132.059998,348561500.0,109.227679,2008-01-18,2008
127.209999,132.429993,126.0,130.720001,435923700.0,108.11936,2008-01-22,2008
127.089996,134.190002,126.839996,133.860001,511913e3,110.716473,2008-01-23,2008
134.479996,135.460007,133.309998,134.990005,259949300.0,111.651108,2008-01-24,2008
136.509995,136.759995,132.600006,133.039993,269603900.0,110.03824,2008-01-25,2008
133.259995,135.520004,132.059998,135.240005,217934600.0,111.857884,2008-01-28,2008
136.100006,136.449997,134.880005,135.910004,168968300.0,112.412044,2008-01-29,2008
135.580002,138.539993,134.600006,134.910004,334939200.0,111.584938,2008-01-30,2008
133.399994,138.539993,133.199997,137.369995,343680800.0,113.619613,2008-01-31,2008
137.940002,139.610001,137.520004,139.580002,206843600.0,115.447523,2008-02-01,2008
139.210007,139.300003,137.639999,137.820007,124694300.0,113.991821,2008-02-04,2008
135.940002,136.25,133.669998,134.130005,286882500.0,110.939796,2008-02-05,2008
134.580002,135.25,132.410004,133.050003,250792900.0,110.046519,2008-02-06,2008
131.800003,134.789993,131.729996,133.929993,297368100.0,110.774364,2008-02-07,2008
133.089996,134.220001,132.100006,133.070007,221643500.0,110.063065,2008-02-08,2008
133.100006,134.229996,132.039993,133.75,188576300.0,110.625491,2008-02-11,2008
134.910004,136.309998,133.979996,134.990005,256654400.0,111.651108,2008-02-12,2008
136.009995,137.059998,135.139999,136.369995,181967800.0,112.792506,2008-02-13,2008
136.949997,137.0,134.789993,135.169998,215207200.0,111.799981,2008-02-14,2008
134.5,135.220001,133.910004,135.139999,154110300.0,111.775169,2008-02-15,2008
136.720001,136.889999,134.610001,135.520004,14519e4,112.089473,2008-02-19,2008
133.990005,136.550003,133.759995,135.919998,220085700.0,112.420311,2008-02-20,2008
136.660004,137.009995,134.070007,134.789993,201051200.0,111.485676,2008-02-21,2008
134.970001,135.850006,132.860001,135.619995,205491e3,112.172176,2008-02-22,2008
135.539993,137.649994,134.779999,137.330002,190107e3,113.586534,2008-02-25,2008
136.75,138.949997,136.5,138.360001,212420700.0,114.438453,2008-02-26,2008
137.559998,139.139999,137.410004,138.220001,168395800.0,114.322658,2008-02-27,2008
137.240005,137.960007,136.550003,136.869995,170831100.0,113.206059,2008-02-28,2008
135.600006,135.679993,132.779999,133.820007,252715200.0,110.683395,2008-02-29,2008
133.139999,133.809998,132.240005,133.5,189483500.0,110.418715,2008-03-03,2008
132.229996,133.399994,130.990005,132.990005,282513100.0,109.996895,2008-03-04,2008
133.419998,134.770004,132.339996,133.830002,270681400.0,110.691661,2008-03-05,2008
132.979996,133.220001,130.550003,131.059998,247911700.0,108.400573,2008-03-06,2008
129.770004,131.740005,128.580002,129.710007,326434600.0,107.283987,2008-03-07,2008
129.839996,129.929993,127.589996,128.0,235683600.0,105.869629,2008-03-10,2008
130.720001,132.720001,128.949997,132.600006,341440600.0,109.674324,2008-03-11,2008
132.740005,133.770004,131.160004,131.360001,229161100.0,108.648707,2008-03-12,2008
129.610001,132.639999,128.600006,131.649994,351504200.0,108.888562,2008-03-13,2008
132.770004,132.809998,127.779999,129.610001,484687800.0,107.201271,2008-03-14,2008
126.57,129.259995,126.07,128.300003,405311100.0,106.117763,2008-03-17,2008
130.619995,133.690002,129.979996,133.630005,334416600.0,110.526242,2008-03-18,2008
134.139999,134.649994,130.039993,130.320007,345971600.0,107.788522,2008-03-19,2008
130.050003,132.910004,129.259995,132.080002,245320700.0,109.785063,2008-03-20,2008
133.309998,135.809998,133.240005,134.720001,208977300.0,111.979434,2008-03-24,2008
134.860001,135.550003,133.770004,134.850006,192947200.0,112.087494,2008-03-25,2008
134.460007,135.089996,133.110001,133.199997,196934300.0,110.716005,2008-03-26,2008
134.199997,134.440002,132.360001,132.779999,225153200.0,110.366902,2008-03-27,2008
132.990005,133.360001,131.059998,131.509995,180896100.0,109.311273,2008-03-28,2008
131.289993,132.729996,131.089996,131.970001,166692100.0,109.693631,2008-03-31,2008
133.610001,136.839996,133.509995,136.610001,254547300.0,113.550404,2008-04-01,2008
137.050003,137.669998,135.979996,136.699997,210910800.0,113.625209,2008-04-02,2008
135.960007,137.440002,135.710007,137.039993,175884800.0,113.907814,2008-04-03,2008
137.119995,137.960007,136.119995,136.889999,204446800.0,113.783139,2008-04-04,2008
137.869995,138.570007,136.740005,136.960007,154245500.0,113.84133,2008-04-07,2008
136.190002,136.919998,135.949997,136.820007,148937300.0,113.724962,2008-04-08,2008
136.610001,136.800003,134.889999,135.830002,195610600.0,112.902068,2008-04-09,2008
135.419998,136.669998,134.899994,136.020004,192967800.0,113.059998,2008-04-10,2008
134.490005,135.119995,133.009995,133.380005,222973300.0,110.865627,2008-04-11,2008
133.190002,133.539993,132.550003,132.929993,160522e3,110.491577,2008-04-14,2008
133.580002,133.690002,132.330002,133.240005,172389200.0,110.74926,2008-04-15,2008
134.539993,136.910004,134.520004,136.850006,189268900.0,113.749897,2008-04-16,2008
136.020004,137.25,135.660004,137.050003,179665700.0,113.916135,2008-04-17,2008
138.940002,139.559998,138.259995,138.479996,218530600.0,115.104746,2008-04-18,2008
138.229996,138.979996,137.850006,138.550003,118587400.0,115.162936,2008-04-21,2008
138.190002,138.309998,136.899994,137.940002,162166e3,114.655903,2008-04-22,2008
138.089996,138.779999,137.119995,137.720001,193309e3,114.473038,2008-04-23,2008
138.080002,139.740005,137.039993,138.320007,229381300.0,114.971764,2008-04-24,2008
139.399994,139.889999,137.910004,139.600006,190788100.0,116.0357,2008-04-25,2008
139.880005,140.25,139.380005,139.630005,105610200.0,116.060635,2008-04-28,2008
139.389999,139.729996,138.610001,139.080002,125514100.0,115.603472,2008-04-29,2008
139.289993,140.589996,138.259995,138.259995,208395900.0,114.921881,2008-04-30,2008
138.380005,141.119995,138.270004,141.119995,187279500.0,117.299117,2008-05-01,2008
142.339996,142.369995,140.559998,141.509995,181585500.0,117.623285,2008-05-02,2008
141.050003,141.610001,140.410004,140.830002,118504500.0,117.058074,2008-05-05,2008
140.020004,142.199997,139.690002,142.050003,179339800.0,118.072141,2008-05-06,2008
141.889999,142.039993,139.130005,139.520004,199267300.0,115.969203,2008-05-07,2008
139.740005,140.320007,138.979996,139.160004,178321200.0,115.66997,2008-05-08,2008
138.600006,139.389999,138.449997,138.899994,152588200.0,115.453849,2008-05-09,2008
139.25,140.559998,138.729996,140.460007,147865900.0,116.750534,2008-05-12,2008
140.800003,140.889999,139.729996,140.479996,159132200.0,116.767149,2008-05-13,2008
141.070007,142.199997,140.460007,140.770004,181910800.0,117.008204,2008-05-14,2008
141.039993,142.630005,140.830002,142.529999,166927e3,118.471114,2008-05-15,2008
142.860001,142.869995,141.610001,142.660004,204236800.0,118.579174,2008-05-16,2008
142.809998,144.300003,142.300003,143.050003,165664400.0,118.903342,2008-05-19,2008
142.270004,142.339996,141.0,141.889999,178552100.0,117.939146,2008-05-20,2008
141.809998,142.119995,139.0,139.490005,252724800.0,115.944268,2008-05-21,2008
139.429993,140.169998,139.0,139.509995,170820400.0,115.960883,2008-05-22,2008
139.050003,139.660004,137.520004,137.639999,181376400.0,114.40654,2008-05-23,2008
137.800003,139.0,137.529999,138.660004,168322900.0,115.254369,2008-05-27,2008
139.169998,140.0,138.0,139.300003,181288100.0,115.786337,2008-05-28,2008
139.130005,140.929993,139.080002,140.0,173927200.0,116.368176,2008-05-29,2008
