open,high,low,close,volume,adjusted_close,date,data_year
142.25,142.860001,140.570007,141.369995,94807600.0,114.809403,2007-01-03,2007
141.229996,142.050003,140.610001,141.669998,69620600.0,115.053042,2007-01-04,2007
141.330002,141.399994,140.380005,140.539993,76645300.0,114.135342,2007-01-05,2007
140.820007,141.410004,140.25,141.190002,71655e3,114.663228,2007-01-08,2007
141.309998,141.600006,140.399994,141.070007,75680100.0,114.565777,2007-01-09,2007
140.580002,141.570007,140.300003,141.539993,72428e3,114.947462,2007-01-10,2007
141.580002,142.619995,141.5,142.160004,54476800.0,115.450985,2007-01-11,2007
142.149994,143.240005,142.110001,143.240005,55370600.0,116.328076,2007-01-12,2007
143.070007,143.440002,142.729996,142.960007,44871300.0,116.100684,2007-01-16,2007
142.850006,143.460007,142.729996,143.020004,50241400.0,116.149409,2007-01-17,2007
143.169998,143.259995,142.309998,142.539993,68177300.0,115.759582,2007-01-18,2007
142.539993,143.100006,142.460007,142.820007,56973e3,115.986987,2007-01-19,2007
143.070007,143.100006,141.929993,142.380005,60253600.0,115.629652,2007-01-22,2007
142.259995,143.080002,142.059998,142.800003,54064400.0,115.970741,2007-01-23,2007
142.970001,143.979996,142.910004,143.949997,55834700.0,116.904674,2007-01-24,2007
143.860001,143.919998,142.009995,142.259995,73583800.0,115.53219,2007-01-25,2007
142.570007,142.649994,141.580002,142.130005,67255600.0,115.426622,2007-01-26,2007
142.190002,142.800003,141.740005,142.050003,66114600.0,115.361651,2007-01-29,2007
142.350006,142.860001,142.059998,142.789993,70407600.0,115.962612,2007-01-30,2007
142.630005,144.130005,142.399994,143.75,91868600.0,116.742253,2007-01-31,2007
144.149994,144.660004,143.910004,144.610001,69312400.0,117.440677,2007-02-01,2007
144.729996,144.949997,144.380005,144.809998,49607e3,117.603098,2007-02-02,2007
144.699997,144.940002,144.339996,144.850006,45705300.0,117.63559,2007-02-05,2007
144.970001,145.029999,144.330002,144.889999,57081300.0,117.668069,2007-02-06,2007
145.119995,145.360001,144.570007,145.210007,55669700.0,117.927954,2007-02-07,2007
144.779999,145.119995,144.270004,145.020004,70641e3,117.773649,2007-02-08,2007
145.059998,145.330002,143.389999,143.940002,79084400.0,116.896558,2007-02-09,2007
143.940002,144.039993,143.190002,143.449997,65657e3,116.498614,2007-02-12,2007
143.770004,144.899994,143.759995,144.660004,64081800.0,117.481285,2007-02-13,2007
144.800003,145.899994,144.779999,145.610001,66039400.0,118.252797,2007-02-14,2007
145.669998,145.949997,145.429993,145.800003,38715200.0,118.407101,2007-02-15,2007
145.440002,145.759995,145.229996,145.729996,39841800.0,118.350247,2007-02-16,2007
145.559998,146.199997,145.0,146.039993,56911800.0,118.602002,2007-02-20,2007
145.610001,146.070007,145.350006,145.979996,63971600.0,118.553277,2007-02-21,2007
146.050003,146.419998,145.169998,145.869995,79067400.0,118.463943,2007-02-22,2007
145.740005,145.789993,145.029999,145.300003,71966200.0,118.001041,2007-02-23,2007
145.830002,145.949997,144.75,145.169998,69192800.0,117.895462,2007-02-26,2007
143.880005,144.199997,139.0,139.5,274466500.0,113.290743,2007-02-27,2007
140.389999,141.979996,139.800003,140.929993,177536300.0,114.452069,2007-02-28,2007
139.339996,141.25,138.050003,140.509995,212828600.0,114.11098,2007-03-01,2007
140.050003,140.660004,138.660004,138.669998,162574e3,112.616682,2007-03-02,2007
137.929993,139.580002,137.330002,137.350006,143750400.0,111.54469,2007-03-05,2007
138.779999,140.119995,137.720001,139.699997,143333300.0,113.453164,2007-03-06,2007
139.589996,140.460007,139.399994,139.559998,115144900.0,113.339468,2007-03-07,2007
140.539993,141.160004,140.070007,140.740005,117891600.0,114.297776,2007-03-08,2007
141.309998,141.419998,140.080002,140.779999,107765100.0,114.330255,2007-03-09,2007
140.419998,141.339996,140.160004,140.990005,80366900.0,114.500806,2007-03-12,2007
140.179993,140.770004,138.039993,138.25,190605200.0,112.275593,2007-03-13,2007
138.429993,139.360001,136.75,139.279999,231853800.0,113.112075,2007-03-14,2007
138.970001,139.990005,138.800003,139.470001,132435900.0,113.26638,2007-03-15,2007
139.309998,139.630005,138.119995,138.529999,121531600.0,112.949212,2007-03-16,2007
139.259995,140.330002,139.149994,140.199997,96161200.0,114.31083,2007-03-19,2007
140.080002,141.050003,139.960007,140.970001,82147400.0,114.938646,2007-03-20,2007
141.100006,143.649994,140.820007,143.289993,152368700.0,116.830231,2007-03-21,2007
143.479996,143.679993,142.789993,143.179993,118942200.0,116.740543,2007-03-22,2007
143.279999,143.809998,143.149994,143.389999,74416800.0,116.911771,2007-03-23,2007
143.5,143.649994,142.089996,143.199997,113787500.0,116.756854,2007-03-26,2007
143.119995,143.160004,142.389999,142.860001,99864600.0,116.479641,2007-03-27,2007
142.139999,142.470001,141.259995,141.820007,152907900.0,115.631691,2007-03-28,2007
142.539993,142.610001,141.190002,141.970001,139432700.0,115.753988,2007-03-29,2007
142.240005,142.839996,140.559998,142.0,128194100.0,115.778447,2007-03-30,2007
142.160004,142.460007,141.479996,142.160004,79416400.0,115.908904,2007-04-02,2007
142.970001,143.979996,142.910004,143.690002,82417800.0,117.156375,2007-04-03,2007
143.690002,143.949997,143.160004,143.850006,63995200.0,117.286833,2007-04-04,2007
143.669998,144.440002,143.610001,144.240005,46822800.0,117.604816,2007-04-05,2007
144.649994,144.800003,144.149994,144.440002,50967400.0,117.767881,2007-04-09,2007
144.330002,144.850006,144.270004,144.610001,5662e4,117.906488,2007-04-10,2007
144.820007,144.860001,143.539993,144.020004,106365700.0,117.425439,2007-04-11,2007
143.740005,144.919998,143.339996,144.660004,115534400.0,117.947257,2007-04-12,2007
144.899994,145.320007,144.360001,145.320007,84287e3,118.485385,2007-04-13,2007
145.830002,146.860001,145.820007,146.699997,83064600.0,119.610548,2007-04-16,2007
146.970001,147.399994,146.649994,147.089996,108424100.0,119.92853,2007-04-17,2007
146.600006,147.699997,146.570007,147.270004,88345300.0,120.075298,2007-04-18,2007
146.550003,147.399994,146.360001,147.229996,102947700.0,120.042678,2007-04-19,2007
148.220001,148.619995,147.039993,148.619995,124114100.0,121.176001,2007-04-20,2007
148.369995,148.729996,147.970001,148.059998,77270800.0,120.719412,2007-04-23,2007
148.229996,148.399994,147.320007,148.119995,114471e3,120.768331,2007-04-24,2007
148.729996,149.660004,148.020004,149.479996,108418800.0,121.877195,2007-04-25,2007
149.490005,149.800003,149.100006,149.649994,88741600.0,122.015802,2007-04-26,2007
149.089996,149.740005,148.839996,149.529999,108191100.0,121.917965,2007-04-27,2007
149.639999,149.740005,148.210007,148.289993,100874100.0,120.906937,2007-04-30,2007
148.419998,149.470001,147.669998,148.669998,134342700.0,121.216771,2007-05-01,2007
148.899994,149.949997,148.75,149.539993,87129800.0,121.926114,2007-05-02,2007
149.970001,150.399994,149.729996,150.350006,86569700.0,122.586551,2007-05-03,2007
150.75,151.119995,150.220001,150.919998,96409e3,123.051289,2007-05-04,2007
150.880005,151.199997,150.809998,150.949997,63461400.0,123.075748,2007-05-07,2007
150.580002,150.919998,150.130005,150.75,80584e3,122.912682,2007-05-08,2007
150.639999,152.820007,150.369995,151.160004,102070100.0,123.246975,2007-05-09,2007
150.729996,151.020004,149.270004,149.580002,153617800.0,121.958734,2007-05-10,2007
149.75,150.929993,149.720001,150.860001,113408900.0,123.00237,2007-05-11,2007
150.860001,151.300003,149.789993,150.529999,108027500.0,122.733306,2007-05-14,2007
150.699997,151.660004,150.190002,150.570007,180673300.0,122.765927,2007-05-15,2007
150.800003,151.630005,150.380005,151.600006,114166500.0,123.605727,2007-05-16,2007
151.380005,151.960007,151.110001,151.300003,101132800.0,123.361122,2007-05-17,2007
152.009995,152.619995,151.809998,152.619995,99182e3,124.437366,2007-05-18,2007
152.580002,153.229996,152.5,152.539993,174664600.0,124.372137,2007-05-21,2007
152.699997,153.160004,152.380005,152.419998,82148800.0,124.2743,2007-05-22,2007
152.949997,153.5,152.360001,152.440002,133786600.0,124.290611,2007-05-23,2007
152.529999,153.210007,150.740005,151.059998,187593e3,123.165436,2007-05-24,2007
151.5,152.020004,151.179993,151.690002,83309200.0,123.679105,2007-05-25,2007
151.940002,152.5,151.449997,152.240005,8202e4,124.127545,2007-05-29,2007
151.460007,153.539993,151.339996,153.479996,129013600.0,125.13856,2007-05-30,2007
153.669998,153.889999,153.119995,153.320007,114866700.0,125.008115,2007-05-31,2007
153.880005,154.399994,153.509995,154.080002,107771700.0,125.62777,2007-06-01,2007
153.539993,154.389999,153.479996,154.100006,78008800.0,125.64408,2007-06-04,2007
153.740005,153.899994,152.860001,153.490005,126917900.0,125.146721,2007-06-05,2007
152.860001,152.949997,151.75,151.839996,164096800.0,123.801401,2007-06-06,2007
151.559998,152.5,149.059998,149.100006,232414600.0,121.567374,2007-06-07,2007
149.580002,151.190002,149.089996,151.039993,175886e3,123.149126,2007-06-08,2007
150.929993,151.949997,150.699997,151.300003,102015600.0,123.361122,2007-06-11,2007
150.669998,151.539993,149.550003,149.649994,233898e3,122.015802,2007-06-12,2007
150.5,152.070007,149.720001,151.889999,193208200.0,123.842171,2007-06-13,2007
152.059998,153.119995,152.029999,152.860001,146396500.0,124.633052,2007-06-14,2007
153.139999,153.660004,152.929993,153.070007,154030800.0,125.342185,2007-06-15,2007
153.380005,153.389999,152.660004,152.889999,88537500.0,125.194784,2007-06-18,2007
152.550003,153.380005,152.360001,153.270004,110851700.0,125.505953,2007-06-19,2007
153.580002,153.580002,150.960007,151.139999,177119700.0,123.761787,2007-06-20,2007
151.080002,152.110001,150.25,151.979996,205262e3,124.449623,2007-06-21,2007
151.520004,151.770004,149.850006,150.550003,204964700.0,123.278666,2007-06-22,2007
150.240005,151.25,149.020004,149.830002,232014400.0,122.689089,2007-06-25,2007
150.210007,150.460007,148.279999,148.289993,198445700.0,121.428045,2007-06-26,2007
148.130005,150.570007,148.059998,150.399994,213638e3,123.15583,2007-06-27,2007
150.380005,151.410004,149.669998,150.380005,157705e3,123.139462,2007-06-28,2007
150.899994,151.649994,149.149994,150.429993,199701800.0,123.180395,2007-06-29,2007
150.869995,151.919998,150.770004,151.789993,103357e3,124.294038,2007-07-02,2007
152.179993,152.5,151.990005,152.339996,54048400.0,124.744411,2007-07-03,2007
152.399994,152.559998,151.630005,152.179993,89279e3,124.613391,2007-07-05,2007
152.380005,153.169998,151.929993,152.979996,81109e3,125.268478,2007-07-06,2007
153.160004,153.360001,152.619995,153.100006,72348100.0,125.366749,2007-07-09,2007
152.289993,152.610001,150.770004,150.919998,180362600.0,123.581638,2007-07-10,2007
150.75,152.050003,150.520004,151.990005,175607600.0,124.457819,2007-07-11,2007
152.369995,154.75,152.339996,154.389999,133882500.0,126.423067,2007-07-12,2007
154.570007,155.460007,154.389999,154.850006,111794300.0,126.799746,2007-07-13,2007
154.990005,155.529999,154.580002,154.830002,98378700.0,126.783365,2007-07-16,2007
154.929993,155.479996,154.679993,154.75,126201300.0,126.717855,2007-07-17,2007
154.229996,154.800003,153.300003,154.470001,237887400.0,126.488577,2007-07-18,2007
155.199997,155.529999,154.75,155.070007,145212700.0,126.979895,2007-07-19,2007
154.889999,154.990005,152.830002,153.5,245502500.0,125.694286,2007-07-20,2007
154.179993,154.720001,153.300003,153.970001,121183900.0,126.079149,2007-07-23,2007
153.119995,154.279999,150.759995,151.300003,256732400.0,123.892807,2007-07-24,2007
152.020004,152.389999,150.25,151.610001,265214500.0,124.14665,2007-07-25,2007
150.190002,150.800003,146.389999,148.020004,467592500.0,121.206963,2007-07-26,2007
148.210007,148.869995,145.050003,145.110001,422987600.0,118.824091,2007-07-27,2007
145.929993,147.809998,145.289993,147.380005,283017500.0,120.682896,2007-07-30,2007
148.330002,149.460007,145.039993,145.720001,316976700.0,119.323593,2007-07-31,2007
145.179993,147.009995,143.949997,146.429993,46767e4,119.904973,2007-08-01,2007
146.759995,147.759995,145.259995,147.600006,294758400.0,120.863045,2007-08-02,2007
147.279999,147.580002,143.199997,143.800003,359398200.0,117.751393,2007-08-03,2007
144.210007,146.830002,142.529999,146.210007,32498e4,119.724837,2007-08-06,2007
145.940002,149.0,145.229996,147.770004,232568700.0,121.002249,2007-08-07,2007
148.410004,150.589996,147.339996,149.830002,274930600.0,122.689089,2007-08-08,2007
147.429993,148.949997,145.289993,145.389999,357622100.0,119.053369,2007-08-09,2007
144.389999,146.5,143.119995,144.710007,411018400.0,118.496554,2007-08-10,2007
146.5,146.889999,145.020004,145.229996,181917200.0,118.92235,2007-08-13,2007
145.699997,146.059998,142.720001,143.009995,264134500.0,117.10449,2007-08-14,2007
142.720001,144.460007,140.619995,141.039993,323834e3,115.491344,2007-08-15,2007
139.789993,142.940002,137.0,142.100006,546743700.0,116.359341,2007-08-16,2007
145.5,145.809998,141.389999,144.710007,388218100.0,118.496554,2007-08-17,2007
145.169998,145.470001,143.289993,144.639999,187320400.0,118.439228,2007-08-20,2007
144.600006,145.970001,144.139999,144.929993,157066400.0,118.676691,2007-08-21,2007
146.009995,146.800003,145.330002,146.649994,173156700.0,120.085123,2007-08-22,2007
147.339996,147.649994,145.610001,146.520004,203915300.0,119.97868,2007-08-23,2007
146.479996,148.330002,146.279999,148.330002,128901900.0,121.460806,2007-08-24,2007
147.850006,148.330002,146.729996,146.949997,113024300.0,120.330782,2007-08-27,2007
146.160004,146.25,143.460007,143.720001,219790700.0,117.685883,2007-08-28,2007
144.369995,146.740005,143.960007,146.539993,207654200.0,119.995048,2007-08-29,2007
145.449997,147.190002,145.309998,146.149994,191817300.0,119.675695,2007-08-30,2007
147.649994,148.5,146.830002,147.589996,185477500.0,120.854849,2007-08-31,2007
147.449997,149.979996,147.399994,149.080002,120062e3,122.074947,2007-09-04,2007
148.199997,148.360001,147.0,147.789993,166261800.0,121.018617,2007-09-05,2007
147.949997,148.610001,147.119995,148.130005,127878400.0,121.297037,2007-09-06,2007
146.479996,146.889999,145.259995,146.070007,235447600.0,119.610198,2007-09-07,2007
146.520004,146.720001,144.330002,145.789993,192305900.0,119.380907,2007-09-10,2007
146.240005,147.699997,146.130005,147.490005,162081900.0,120.772971,2007-09-11,2007
147.289993,148.440002,146.979996,147.869995,149554600.0,121.084127,2007-09-12,2007
148.550003,149.449997,148.199997,148.910004,154079e3,121.935744,2007-09-13,2007
147.960007,149.089996,147.740005,148.899994,121911e3,121.927547,2007-09-14,2007
148.309998,148.649994,147.630005,148.100006,109870800.0,121.272473,2007-09-17,2007
148.830002,152.5,148.130005,152.460007,263759500.0,124.842682,2007-09-18,2007
153.410004,154.389999,152.710007,153.360001,193779900.0,125.579647,2007-09-19,2007
153.339996,153.429993,152.110001,152.279999,175186800.0,124.695282,2007-09-20,2007
152.710007,153.119995,151.740005,151.970001,141457500.0,125.031793,2007-09-21,2007
152.419998,152.820007,151.360001,151.690002,139450200.0,124.801426,2007-09-24,2007
150.809998,151.660004,150.470001,151.389999,142289900.0,124.554602,2007-09-25,2007
152.25,152.770004,151.389999,152.190002,135547e3,125.212796,2007-09-26,2007
152.910004,153.100006,152.190002,153.089996,102713300.0,125.953257,2007-09-27,2007
152.850006,153.190002,151.979996,152.580002,133372100.0,125.533664,2007-09-28,2007
152.600006,154.75,152.5,154.300003,148162300.0,126.948778,2007-10-01,2007
154.610001,154.649994,153.809998,154.089996,112978800.0,126.775997,2007-10-02,2007
153.809998,154.410004,153.009995,153.779999,119055900.0,126.52095,2007-10-03,2007
154.110001,154.259995,153.589996,154.020004,76864400.0,126.718412,2007-10-04,2007
155.029999,156.100006,154.630005,155.850006,134579700.0,128.224028,2007-10-05,2007
155.389999,155.490005,154.770004,155.020004,71280400.0,127.541152,2007-10-08,2007
155.600006,156.5,155.029999,156.479996,94054300.0,128.742345,2007-10-09,2007
156.039993,156.440002,155.410004,156.220001,101711100.0,128.528437,2007-10-10,2007
156.929993,157.520004,154.539993,155.470001,233529100.0,127.911382,2007-10-11,2007
155.460007,156.350006,155.270004,156.330002,124546700.0,128.618939,2007-10-12,2007
156.270004,156.360001,153.940002,155.009995,161151900.0,127.532916,2007-10-15,2007
154.410004,154.520004,153.470001,153.779999,166525700.0,126.52095,2007-10-16,2007
154.979996,155.089996,152.470001,154.25,216687300.0,126.907639,2007-10-17,2007
153.449997,154.190002,153.080002,153.690002,148367500.0,126.446906,2007-10-18,2007
153.089996,156.479996,149.660004,149.669998,297169900.0,123.139488,2007-10-19,2007
148.860001,150.759995,148.660004,150.539993,261989800.0,123.855268,2007-10-22,2007
151.460007,151.949997,150.25,151.759995,180085100.0,124.859012,2007-10-23,2007
151.210007,151.740005,148.839996,151.479996,326694200.0,124.628645,2007-10-24,2007
151.649994,152.289993,149.880005,151.839996,237374500.0,124.924832,2007-10-25,2007
153.059998,153.619995,151.899994,153.619995,176484e3,126.389308,2007-10-26,2007
153.929993,154.440002,153.550003,154.130005,106841e3,126.808914,2007-10-29,2007
153.449997,153.75,152.869995,153.059998,132981600.0,125.928576,2007-10-30,2007
153.979996,155.270004,152.839996,154.649994,220954400.0,127.23673,2007-10-31,2007
153.289993,153.410004,150.589996,151.029999,333040800.0,124.258415,2007-11-01,2007
151.529999,152.0,149.210007,151.199997,331228200.0,124.398279,2007-11-02,2007
149.639999,151.160004,148.970001,150.050003,226841e3,123.452133,2007-11-05,2007
150.860001,152.110001,149.899994,152.070007,177800500.0,125.114072,2007-11-06,2007
150.440002,151.130005,147.550003,147.910004,306639700.0,121.69147,2007-11-07,2007
147.990005,148.399994,145.070007,147.160004,374509900.0,121.074415,2007-11-08,2007
145.690002,147.539993,144.889999,145.139999,277745100.0,119.412477,2007-11-09,2007
145.210007,146.610001,143.699997,143.699997,243087800.0,118.22773,2007-11-12,2007
145.369995,148.309998,145.220001,148.080002,191117400.0,121.831335,2007-11-13,2007
149.220001,149.399994,146.779999,147.669998,230558800.0,121.494008,2007-11-14,2007
146.570007,147.490005,144.520004,145.539993,263111100.0,119.741568,2007-11-15,2007
146.309998,146.470001,144.570007,145.789993,308770600.0,119.947253,2007-11-16,2007
145.279999,145.360001,143.190002,143.759995,267746e3,118.277092,2007-11-19,2007
144.020004,145.529999,142.110001,144.639999,414767500.0,119.001107,2007-11-20,2007
143.080002,143.910004,141.669998,141.679993,259012400.0,116.565791,2007-11-21,2007
143.070007,144.339996,142.699997,144.130005,77688400.0,118.581514,2007-11-23,2007
144.429993,144.880005,140.660004,140.949997,214232e3,115.965195,2007-11-26,2007
141.740005,143.229996,140.949997,142.570007,293897900.0,117.298042,2007-11-27,2007
144.190002,147.470001,144.139999,147.130005,258596900.0,121.049734,2007-11-28,2007
146.619995,147.720001,146.100006,147.179993,199409900.0,121.090861,2007-11-29,2007
149.039993,149.869995,147.330002,148.660004,222908e3,122.308525,2007-11-30,2007
148.190002,148.449997,147.289993,147.679993,146430400.0,121.502231,2007-12-03,2007
146.660004,147.539993,146.309998,146.360001,136533900.0,120.416221,2007-12-04,2007
147.929993,149.199997,147.830002,148.809998,17113e4,122.431931,2007-12-05,2007
148.630005,151.210007,148.570007,150.940002,154457400.0,124.184371,2007-12-06,2007
151.419998,151.5,150.550003,150.910004,148980100.0,124.15969,2007-12-07,2007
151.279999,152.25,150.860001,152.080002,123914300.0,125.122294,2007-12-10,2007
152.139999,152.889999,147.830002,147.910004,250346400.0,121.69147,2007-12-11,2007
151.059998,151.770004,147.199997,149.369995,322435600.0,122.892664,2007-12-12,2007
148.320007,149.389999,147.300003,149.059998,237551300.0,122.637616,2007-12-13,2007
147.929993,149.100006,147.100006,147.169998,159152900.0,121.082638,2007-12-14,2007
146.610001,146.869995,144.860001,145.070007,177269400.0,119.354892,2007-12-17,2007
146.100006,146.479996,143.960007,145.880005,245569300.0,120.021309,2007-12-18,2007
145.940002,146.889999,144.940002,145.880005,198917200.0,120.021309,2007-12-19,2007
146.839996,146.860001,145.179993,146.800003,214813800.0,120.778228,2007-12-20,2007
147.369995,148.419998,147.089996,148.130005,146084400.0,122.519286,2007-12-21,2007
148.820007,149.479996,148.479996,149.229996,45601400.0,123.429096,2007-12-24,2007
148.649994,149.679993,148.5,149.550003,67093100.0,123.693776,2007-12-26,2007
149.020004,149.029999,147.320007,147.669998,122981700.0,122.138812,2007-12-27,2007
