open,high,low,close,volume,adjusted_close,date,data_year
131.710007,133.130005,131.289993,133.100006,143915400.0,120.605562,2012-06-08,2012
134.169998,134.25,131.279999,131.410004,169756100.0,119.074204,2012-06-11,2012
131.789993,133.009995,131.160004,132.919998,181931800.0,120.442451,2012-06-12,2012
132.529999,133.360001,131.619995,132.070007,172223900.0,119.672251,2012-06-13,2012
132.339996,134.0,131.979996,133.470001,230615500.0,120.940824,2012-06-14,2012
133.380005,134.259995,133.100006,134.139999,169444500.0,122.177715,2012-06-15,2012
133.580002,134.729996,133.279999,134.399994,131360900.0,122.414524,2012-06-18,2012
135.080002,136.25,134.369995,135.699997,137382600.0,123.598596,2012-06-19,2012
135.710007,136.100006,134.270004,135.479996,206451800.0,123.398214,2012-06-20,2012
135.639999,135.779999,132.330002,132.440002,205272200.0,120.62932,2012-06-21,2012
133.130005,133.710007,132.619995,133.460007,130029200.0,121.558362,2012-06-22,2012
132.050003,132.100006,130.850006,131.320007,146375700.0,119.609203,2012-06-25,2012
131.699997,132.380005,130.929993,131.979996,141634e3,120.210335,2012-06-26,2012
132.419998,133.429993,131.970001,133.169998,108088e3,121.294216,2012-06-27,2012
132.289993,132.990005,131.279999,132.789993,169242100.0,120.948099,2012-06-28,2012
135.199997,136.270004,134.850006,136.100006,212250900.0,123.962933,2012-06-29,2012
136.479996,136.649994,135.520004,136.509995,129524500.0,124.33636,2012-07-02,2012
136.479996,137.509995,136.339996,137.410004,8045e4,125.156108,2012-07-03,2012
136.899994,137.800003,136.289993,136.789993,126177500.0,124.591389,2012-07-05,2012
135.470001,135.770004,134.850006,135.490005,151192100.0,123.407331,2012-07-06,2012
135.380005,135.570007,134.699997,135.320007,103780500.0,123.252493,2012-07-09,2012
136.009995,136.229996,133.679993,134.139999,167884800.0,122.177715,2012-07-10,2012
134.210007,134.600006,133.380005,134.160004,141733400.0,122.195935,2012-07-11,2012
133.380005,134.229996,132.600006,133.509995,143583200.0,121.603892,2012-07-12,2012
133.860001,135.889999,133.839996,135.75,129642600.0,123.64414,2012-07-13,2012
135.440002,135.830002,134.899994,135.429993,97525200.0,123.35267,2012-07-16,2012
135.970001,136.639999,134.550003,136.360001,138860300.0,124.199742,2012-07-17,2012
136.039993,137.639999,135.960007,137.369995,113349700.0,125.119667,2012-07-18,2012
137.649994,138.179993,137.210007,137.729996,129847300.0,125.447564,2012-07-19,2012
136.949997,137.160004,136.320007,136.470001,142904500.0,124.299933,2012-07-20,2012
134.470001,136.380005,133.839996,135.089996,145210900.0,123.042994,2012-07-23,2012
135.190002,135.25,133.029999,133.929993,173301200.0,121.986436,2012-07-24,2012
134.210007,134.559998,133.25,133.960007,129122300.0,122.013774,2012-07-25,2012
135.889999,136.460007,135.259995,136.169998,156526500.0,124.026683,2012-07-26,2012
136.889999,139.070007,136.139999,138.679993,236768900.0,126.312843,2012-07-27,2012
138.520004,139.339996,138.270004,138.679993,106782e3,126.312843,2012-07-30,2012
138.490005,138.869995,137.710007,137.710007,120575900.0,125.429358,2012-07-31,2012
138.699997,138.729996,137.399994,137.589996,138293800.0,125.32005,2012-08-01,2012
136.550003,137.570007,135.580002,136.639999,199556600.0,124.454771,2012-08-02,2012
138.559998,139.639999,136.679993,139.350006,157825e3,126.923106,2012-08-03,2012
139.720001,140.169998,139.559998,139.619995,86326200.0,127.169018,2012-08-06,2012
140.179993,140.919998,140.029999,140.320007,109545100.0,127.806605,2012-08-07,2012
139.850006,140.649994,139.809998,140.490005,89754700.0,127.961443,2012-08-08,2012
140.289993,140.889999,140.149994,140.610001,90291700.0,128.070737,2012-08-09,2012
140.039993,140.889999,139.809998,140.839996,99792700.0,128.280222,2012-08-10,2012
140.600006,140.839996,140.039993,140.770004,79426900.0,128.216472,2012-08-13,2012
141.289993,141.380005,140.369995,140.789993,102379400.0,128.234678,2012-08-14,2012
140.639999,141.190002,140.550003,140.949997,71085900.0,128.380413,2012-08-15,2012
141.149994,142.160004,140.800003,141.990005,112014200.0,129.327676,2012-08-16,2012
142.229996,142.300003,141.860001,142.179993,90813700.0,129.500721,2012-08-17,2012
141.979996,142.220001,141.589996,142.190002,78255700.0,129.509838,2012-08-20,2012
142.539993,143.089996,141.449997,141.759995,105581100.0,129.118177,2012-08-21,2012
141.399994,142.050003,141.070007,141.820007,133243500.0,129.172838,2012-08-22,2012
141.470001,141.479996,140.440002,140.660004,111466400.0,128.116281,2012-08-23,2012
140.309998,141.830002,140.220001,141.509995,99481200.0,128.890472,2012-08-24,2012
141.889999,142.080002,141.339996,141.539993,68785900.0,128.917795,2012-08-27,2012
141.179993,141.839996,140.970001,141.399994,75689600.0,128.790281,2012-08-28,2012
141.520004,141.889999,141.119995,141.509995,65421300.0,128.890472,2012-08-29,2012
140.899994,140.940002,140.190002,140.490005,96589900.0,127.961443,2012-08-30,2012
141.289993,141.820007,140.360001,141.160004,151970400.0,128.571692,2012-08-31,2012
141.039993,141.460007,140.130005,141.029999,120226200.0,128.453281,2012-09-04,2012
141.089996,141.470001,140.630005,140.910004,100660300.0,128.343987,2012-09-05,2012
141.759995,143.779999,141.75,143.770004,158272500.0,130.948939,2012-09-06,2012
144.009995,144.389999,143.880005,144.330002,107272100.0,131.458997,2012-09-07,2012
144.190002,144.440002,143.460007,143.509995,86458500.0,130.712116,2012-09-10,2012
143.600006,144.369995,143.559998,143.910004,8876e4,131.076454,2012-09-11,2012
144.389999,144.550003,143.899994,144.389999,87640900.0,131.513645,2012-09-12,2012
144.369995,147.039993,143.990005,146.589996,225470200.0,133.517451,2012-09-13,2012
146.880005,148.110001,146.759995,147.240005,169777e3,134.109494,2012-09-14,2012
146.940002,147.190002,146.369995,146.740005,119427800.0,133.65408300000001,2012-09-17,2012
146.490005,146.809998,146.25,146.619995,98326600.0,133.544775,2012-09-18,2012
146.789993,147.169998,146.410004,146.699997,128318300.0,133.617642,2012-09-19,2012
146.029999,146.789993,145.630005,146.710007,154009800.0,133.626759,2012-09-20,2012
146.639999,146.669998,145.809998,145.869995,108737500.0,133.570897,2012-09-21,2012
145.149994,145.979996,145.039993,145.649994,95682e3,133.369445,2012-09-24,2012
145.960007,146.240005,144.059998,144.100006,133165200.0,131.950145,2012-09-25,2012
144.070007,144.110001,142.949997,143.289993,146502200.0,131.208429,2012-09-26,2012
143.889999,144.970001,143.509995,144.639999,111830300.0,132.444609,2012-09-27,2012
144.089996,144.559998,143.460007,143.970001,150696100.0,131.831102,2012-09-28,2012
144.520004,145.690002,144.009995,144.350006,135911200.0,132.179066,2012-10-01,2012
144.919998,145.149994,143.830002,144.5,113422200.0,132.316413,2012-10-02,2012
144.889999,145.429993,144.130005,145.089996,121283100.0,132.856664,2012-10-03,2012
145.639999,146.339996,145.440002,146.130005,124311600.0,133.808984,2012-10-04,2012
146.910004,147.160004,145.699997,146.139999,124842100.0,133.818135,2012-10-05,2012
145.600006,146.119995,145.309998,145.639999,78415400.0,133.360293,2012-10-08,2012
